ts,open,high,low,close,volume
1700000000,100.000000,100.500000,99.500000,100.000000,1000.0
1700003600,100.000000,104.296242,99.500000,103.796242,1000.0
1700007200,103.796242,107.775710,103.296242,107.275710,1000.0
1700010800,107.275710,110.649923,106.775710,110.149923,1000.0
1700014400,110.149923,112.684469,109.649923,112.184469,1000.0
1700018000,112.184469,113.719940,111.684469,113.219940,1000.0
1700021600,113.219940,113.719940,112.686172,113.186172,1000.0
1700025200,113.186172,113.686172,111.608512,112.108512,1000.0
1700028800,112.108512,112.608512,109.605558,110.105558,1000.0
1700032400,110.105558,110.605558,106.878559,107.378559,1000.0
1700036000,107.378559,107.878559,103.693440,104.193440,1000.0
1700039600,104.193440,104.693440,100.357052,100.857052,1000.0
1700043200,100.857052,101.357052,97.189755,97.689755,1000.0
1700046800,97.689755,98.189755,94.496806,94.996806,1000.0
1700050400,94.996806,95.496806,92.541091,93.041091,1000.0
1700054000,93.041091,93.541091,91.519639,92.019639,1000.0
1700057600,92.019639,92.546025,91.519639,92.046025,1000.0
1700061200,92.046025,93.640224,91.546025,93.140224,1000.0
1700064800,93.140224,95.726826,92.640224,95.226826,1000.0
1700068400,95.226826,98.641773,94.726826,98.141773,1000.0
1700072000,98.141773,102.147014,97.641773,101.647014,1000.0
1700075600,101.647014,105.951767,101.147014,105.451767,1000.0
1700079200,105.451767,109.738496,104.951767,109.238496,1000.0
1700082800,109.238496,113.191277,108.738496,112.691277,1000.0
1700086400,112.691277,116.024014,112.191277,115.524014,1000.0
1700090000,115.524014,118.006000,115.024014,117.506000,1000.0
1700093600,117.506000,118.982520,117.006000,118.482520,1000.0
1700097200,118.482520,118.982520,117.888678,118.388678,1000.0
1700100800,118.388678,118.888678,116.755187,117.255187,1000.0
1700104400,117.255187,117.755187,114.705631,115.205631,1000.0
1700108000,115.205631,115.705631,111.945422,112.445422,1000.0
1700111600,112.445422,112.945422,108.743453,109.243453,1000.0
1700115200,109.243453,109.743453,105.408079,105.908079,1000.0
1700118800,105.908079,106.408079,102.259569,102.759569,1000.0
1700122400,102.759569,103.259569,99.601504,100.101504,1000.0
1700126000,100.101504,100.601504,97.693651,98.193651,1000.0
1700129600,98.193651,98.693651,96.728765,97.228765,1000.0
1700133200,97.228765,97.815369,96.728765,97.315369,1000.0
1700136800,97.315369,98.968058,96.815369,98.468058,1000.0
1700140400,98.468058,101.106197,97.968058,100.606197,1000.0
1700144000,100.606197,104.061125,100.106197,103.561125,1000.0
1700147600,103.561125,107.591219,103.061125,107.091219,1000.0
1700151200,107.091219,111.403477,106.591219,110.903477,1000.0
1700154800,110.903477,115.179693,110.403477,114.679693,1000.0
1700158400,114.679693,118.604882,114.179693,118.104882,1000.0
1700162000,118.104882,121.395413,117.604882,120.895413,1000.0
1700165600,120.895413,123.324348,120.395413,122.824348,1000.0
1700169200,122.824348,124.241713,122.324348,123.741713,1000.0
1700172800,123.741713,124.241713,123.087893,123.587893,1000.0
1700176400,123.587893,124.087893,121.898962,122.398962,1000.0
1700180000,122.398962,122.898962,119.803454,120.303454,1000.0
1700183600,120.303454,120.803454,117.010887,117.510887,1000.0
1700187200,117.510887,118.010887,113.793044,114.293044,1000.0
1700190800,114.293044,114.793044,110.459697,110.959697,1000.0
1700194400,110.959697,111.459697,107.330936,107.830936,1000.0
1700198000,107.830936,108.330936,104.708576,105.208576,1000.0
1700201600,105.208576,105.708576,102.849196,103.349196,1000.0
1700205200,103.349196,103.849196,101.941220,102.441220,1000.0
1700208800,102.441220,103.088087,101.941220,102.588087,1000.0
1700212400,102.588087,104.299011,102.088087,103.799011,1000.0
1700216000,103.799011,106.488153,103.299011,105.988153,1000.0
1700219600,105.988153,109.482297,105.488153,108.982297,1000.0
1700223200,108.982297,113.036316,108.482297,112.536316,1000.0
1700226800,112.536316,116.855072,112.036316,116.355072,1000.0
