ts,open,high,low,close,volume
1700000000,200.000000,201.000000,199.000000,200.000000,1500.0
1700003600,200.000000,202.427169,199.000000,201.427169,1500.0
1700007200,201.427169,203.817558,200.427169,202.817558,1500.0
1700010800,202.817558,205.135404,201.817558,204.135404,1500.0
1700014400,204.135404,206.346958,203.135404,205.346958,1500.0
1700018000,205.346958,207.421415,204.346958,206.421415,1500.0
1700021600,206.421415,208.331768,205.421415,207.331768,1500.0
1700025200,207.331768,209.055560,206.331768,208.055560,1500.0
1700028800,208.055560,209.575503,207.055560,208.575503,1500.0
1700032400,208.575503,209.879960,207.575503,208.879960,1500.0
1700036000,208.879960,209.963264,207.879960,208.963264,1500.0
1700039600,208.963264,209.963264,207.825877,208.825877,1500.0
1700043200,208.825877,209.825877,207.474379,208.474379,1500.0
1700046800,208.474379,209.474379,206.921283,207.921283,1500.0
1700050400,207.921283,208.921283,206.184687,207.184687,1500.0
1700054000,207.184687,208.184687,205.287777,206.287777,1500.0
1700057600,206.287777,207.287777,204.258181,205.258181,1500.0
1700061200,205.258181,206.258181,203.127204,204.127204,1500.0
1700064800,204.127204,205.127204,201.928960,202.928960,1500.0
1700068400,202.928960,203.928960,200.699429,201.699429,1500.0
1700072000,201.699429,202.699429,199.475456,200.475456,1500.0
1700075600,200.475456,201.475456,198.293734,199.293734,1500.0
1700079200,199.293734,200.293734,197.189784,198.189784,1500.0
1700082800,198.189784,199.189784,196.196970,197.196970,1500.0
1700086400,197.196970,198.196970,195.345580,196.345580,1500.0
1700090000,196.345580,197.345580,194.661979,195.661979,1500.0
1700093600,195.661979,196.661979,194.167884,195.167884,1500.0
1700097200,195.167884,196.167884,193.879759,194.879759,1500.0
1700100800,194.879759,195.879759,193.808361,194.808361,1500.0
1700104400,194.808361,195.958439,193.808361,194.958439,1500.0
1700108000,194.958439,196.328606,193.958439,195.328606,1500.0
1700111600,195.328606,196.911374,194.328606,195.911374,1500.0
1700115200,195.911374,197.693365,194.911374,196.693365,1500.0
1700118800,196.693365,198.655677,195.693365,197.655677,1500.0
1700122400,197.655677,199.774414,196.655677,198.774414,1500.0
1700126000,198.774414,201.021342,197.774414,200.021342,1500.0
1700129600,200.021342,202.364676,199.021342,201.364676,1500.0
1700133200,201.364676,203.769959,200.364676,202.769959,1500.0
1700136800,202.769959,205.201016,201.769959,204.201016,1500.0
1700140400,204.201016,206.620960,203.201016,205.620960,1500.0
1700144000,205.620960,207.993210,204.620960,206.993210,1500.0
1700147600,206.993210,209.282507,205.993210,208.282507,1500.0
1700151200,208.282507,210.455893,207.282507,209.455893,1500.0
1700154800,209.455893,211.483619,208.455893,210.483619,1500.0
1700158400,210.483619,212.339975,209.483619,211.339975,1500.0
1700162000,211.339975,213.004000,210.339975,212.004000,1500.0
1700165600,212.004000,213.460062,211.004000,212.460062,1500.0
1700169200,212.460062,213.698295,211.460062,212.698295,1500.0
